=== POR PALABRA (frecuencia, muestras) ===
 110  linea                     definitions.rpy:19, script.rpy:1519, script.rpy:1801, script.rpy:1825, script.rpy:1843 (+105 mas)
   1  heck                      script.rpy:8641
   1  hehehehe                  script.rpy:8617
   1  helix                     script.rpy:7999
   1  house                     script.rpy:5017
   1  https                     common.rpy:1135
   1  huhh                      script.rpy:14905
   1  ideas                     script.rpy:14545
   1  ignore                    common.rpy:1159
   1  ihh'th                    script.rpy:17161
   1  improbable                script.rpy:4345
   1  interact                  script.rpy:8503
   1  irregular                 script.rpy:11119
   1  jusht                     script.rpy:16411
   1  just                      script.rpy:14377
   1  lady                      script.rpy:17599
   1  lemmasoft                 common.rpy:1135
   1  light                     script.rpy:4969
   1  lyra                      script.rpy:4255
   1  magic                     script.rpy:5353
   1  maintenance               script.rpy:8449
   1  mate                      script.rpy:4417
   1  material                  script.rpy:1579
   1  mates                     script.rpy:4045
   1  math                      script.rpy:15031
   1  mggh                      script.rpy:16327
   1  miasma                    script.rpy:13777
   1  mind                      script.rpy:2431
   1  misogi                    screens.rpy:103
   1  more                      script.rpy:12097
   1  mostly                    script.rpy:14833
   1  musmus                    screens.rpy:103
   1  nagumorizu                screens.rpy:103
   1  neigh                     script.rpy:6883
   1  nhehe                     script.rpy:16471
   1  nngh                      script.rpy:16327
   1  nnnnnnh                   script.rpy:16525
   1  noht                      script.rpy:17161
   1  nooo                      script.rpy:15079
   1  noooo                     script.rpy:16651
   1  nostalgia                 script.rpy:8497
   1  ohwaitiforgot             script.rpy:4267
   1  original                  script.rpy:13891
   1  percussive                script.rpy:8449
   1  peritune                  screens.rpy:103
   1  pixabay                   screens.rpy:103
   1  place                     script.rpy:433
   1  pointyaux                 screens.rpy:103
   1  prefs                     screens.rpy:23
   1  proper                    script.rpy:697
   1  quick                     screens.rpy:191
   1  ren'py's                  common.rpy:839
   1  renai                     common.rpy:1135
   1  renders                   screens.rpy:107
   1  rollback                  screens.rpy:355
   1  room                      script.rpy:4225
   1  script                    common.rpy:1191
   1  seeee                     script.rpy:15355
   1  sensor                    script.rpy:16021
   1  sexy                      script.rpy:9541
   1  shift                     common.rpy:759
   1  should                    script.rpy:15925
   1  shurender                 script.rpy:16411
   1  side                      screens.rpy:355
   1  siiigh                    script.rpy:16663
   1  sinful                    script.rpy:11791
   1  slash                     script.rpy:4225
   1  slooow                    script.rpy:16021
   1  sougetsu                  screens.rpy:103
   1  sowyyy                    script.rpy:16627
   1  sprites                   common.rpy:535
   1  sticks                    screens.rpy:375
   1  store                     common.rpy:851
   1  syndrome                  screens.rpy:103
   1  tashty                    script.rpy:15475
   1  tearing                   common.rpy:1051
   1  terrible                  script.rpy:15853
   1  thah                      script.rpy:17161
   1  that                      script.rpy:12115
   1  theeen                    script.rpy:16849
   1  thing                     script.rpy:14653
   1  things                    script.rpy:5857
   1  this                      script.rpy:6013
   1  time                      screens.rpy:167
   1  tool                      script.rpy:16081
   1  transforms                common.rpy:419
   1  transitions               common.rpy:439
   1  uncomfortable             script.rpy:499
   1  vanquish                  script.rpy:7399
   1  vorpal                    script.rpy:3037
   1  warm                      script.rpy:17137
   1  weirds                    script.rpy:4789
   1  what                      script.rpy:5425
   1  whole                     script.rpy:12415
   1  wiener                    script.rpy:14665
   1  willy                     script.rpy:14659
   1  wind                      script.rpy:13711
   1  wired                     script.rpy:3187
   1  wrong                     script.rpy:679
   1  yeah                      script.rpy:5431
   1  yumeko                    script.rpy:17599

=== POR LINEA ===
common.rpy:55	[enter]	EN: Accessibility Menu. Use up and down arrows to navigate, and enter to activate buttons and bars.	ES: Menú de accesibilidad. Utilice las flechas arriba y abajo para navegar, y enter para activar botones y barras.
common.rpy:131	[weekday]	EN: {#weekday}Monday	ES: {#weekday}Lunes
common.rpy:135	[weekday]	EN: {#weekday}Tuesday	ES: {#weekday}Martes
common.rpy:139	[weekday]	EN: {#weekday}Wednesday	ES: {#weekday}Miércoles
common.rpy:143	[weekday]	EN: {#weekday}Thursday	ES: {#weekday}Jueves
common.rpy:147	[weekday]	EN: {#weekday}Friday	ES: {#weekday}Viernes
common.rpy:151	[weekday]	EN: {#weekday}Saturday	ES: {#weekday}Sábado
common.rpy:155	[weekday]	EN: {#weekday}Sunday	ES: {#weekday}Domingo
common.rpy:159	[weekday,short]	EN: {#weekday_short}Mon	ES: {#weekday_short}Mon
common.rpy:167	[weekday,short]	EN: {#weekday_short}Wed	ES: {#weekday_short}Semana
common.rpy:171	[weekday,short]	EN: {#weekday_short}Thu	ES: {#weekday_short}Thu
common.rpy:175	[weekday,short]	EN: {#weekday_short}Fri	ES: {#weekday_short}Vie
common.rpy:179	[weekday,short]	EN: {#weekday_short}Sat	ES: {#weekday_short}Sábado
common.rpy:183	[weekday,short]	EN: {#weekday_short}Sun	ES: {#weekday_short}Sun
common.rpy:339	[director]	EN: The interactive director is not enabled here.	ES: El director interactivo no está habilitado aquí.
common.rpy:419	[director,transforms]	EN: Customize director.transforms to add more transforms.	ES: Personaliza director.transforms para añadir más transformaciones.
common.rpy:439	[director,transitions]	EN: Customize director.transitions to add more transitions.	ES: Personaliza director.transitions para añadir más transiciones.
common.rpy:447	[director,channels]	EN: Customize director.audio_channels to add more channels.	ES: Personaliza director.audio_channels para añadir más canales.
common.rpy:519	[here]	EN: This program contains free software under a number of licenses, including the MIT License and GNU Lesser General Public 	ES: Este programa contiene software libre bajo varias licencias, incluidas la Licencia MIT y la Licencia Pública General Reducida de GNU. Una lista completa de soft
common.rpy:535	[sprites]	EN: video sprites	ES: sprites de vídeo
common.rpy:583	[forward]	EN: auto-forward	ES: auto-forward
common.rpy:627	[voicing]	EN: clipboard voicing enable	ES: activación del voicing del portapapeles
common.rpy:635	[voicing]	EN: debug voicing	ES: depurar voicing
common.rpy:639	[debug,voicing,enable]	EN: debug voicing enable	ES: debug voicing enable
common.rpy:643	[debug,voicing,disable]	EN: debug voicing disable	ES: debug voicing disable
common.rpy:655	[powersave]	EN: gl powersave	ES: gl powersave
common.rpy:659	[framerate]	EN: gl framerate	ES: gl framerate
common.rpy:679	[cursor]	EN: system cursor	ES: cursor del sistema
common.rpy:759	[shift]	EN: Self-voicing would say \"[renpy.display.tts.last]\". Press 'alt+shift+V' to disable.	ES: La voz propia diría \"[renpy.display.tts.last]\". Pulsa 'alt+shift+V' para desactivarlo.
common.rpy:767	[Editor]	EN: Speech Bubble Editor	ES: Editor de bocadillos
common.rpy:783	[Ren'Py,Sync]	EN: Could not connect to the Ren'Py Sync server.	ES: No se ha podido conectar con el servidor Ren'Py Sync.
common.rpy:787	[Ren'Py,Sync]	EN: The Ren'Py Sync server timed out.	ES: El servidor Ren'Py Sync ha expirado.
common.rpy:791	[Ren'Py,Sync]	EN: An unknown error occurred while connecting to the Ren'Py Sync server.	ES: Se ha producido un error desconocido al conectar con el servidor Ren'Py Sync.
common.rpy:795	[Ren'Py,Sync]	EN: The Ren'Py Sync server does not have a copy of this sync. The sync ID may be invalid, or it may have timed out.	ES: El servidor Ren'Py Sync no tiene una copia de esta sincronización. Puede que el ID de sincronización no sea válido o que se haya agotado el tiempo de espera.
common.rpy:827	[Ren'Py]	EN: This will contact the {a=https://sync.renpy.org}Ren'Py Sync Server{/a}.	ES: Esto contactará con el servidor de sincronización {a=https://sync.renpy.org}Ren'Py.
common.rpy:839	[Ren'Py,Sync,Ren'Py's]	EN: You can use this ID to download your save on another device.\nThis sync will expire in an hour.\nRen'Py Sync is supporte	ES: Puede utilizar este ID para descargar su guardar en otro dispositivo.\nEsta sincronización expirará en una hora.\nRen'Py Sync es apoyado por {a=https://www.renp
common.rpy:851	[Store]	EN: Contacting App Store\nPlease Wait...	ES: Contactar con App Store\nPor favor, espere...
common.rpy:1003	[Force]	EN: Force GL Renderer	ES: Renderizador Force GL
common.rpy:1007	[Force,ANGLE]	EN: Force ANGLE Renderer	ES: Renderizador Force ANGLE
common.rpy:1011	[GLES]	EN: Force GLES Renderer	ES: Forzar renderizador GLES
common.rpy:1015	[Force]	EN: Force GL2 Renderer	ES: Renderizador Force GL2
common.rpy:1019	[Force,ANGLE]	EN: Force ANGLE2 Renderer	ES: Renderizador Force ANGLE2
common.rpy:1023	[GLES]	EN: Force GLES2 Renderer	ES: Forzar renderizador GLES2
common.rpy:1031	[Powersave]	EN: Powersave	ES: Powersave
common.rpy:1035	[Framerate]	EN: Framerate	ES: Framerate
common.rpy:1051	[Tearing]	EN: Tearing	ES: Tearing
common.rpy:1099	[Gamepad]	EN: Select Gamepad to Calibrate	ES: Selecciona Gamepad para calibrar
common.rpy:1103	[Gamepads]	EN: No Gamepads Available	ES: No hay Gamepads disponibles
common.rpy:1127	[traceback,editor]	EN: Opens the traceback.txt file in a text editor.	ES: Abre el archivo traceback.txt en un editor de texto.
common.rpy:1131	[BBCode]	EN: Copy BBCode	ES: Copiar BBCode
common.rpy:1135	[traceback,BBcode,https,lemmasoft,renai]	EN: Copies the traceback.txt file to the clipboard as BBcode for forums like https://lemmasoft.renai.us/.	ES: Copia el archivo traceback.txt en el portapapeles como BBcode para foros como https://lemmasoft.renai.us/.
common.rpy:1139	[Markdown]	EN: Copy Markdown	ES: Copiar Markdown
common.rpy:1143	[traceback,Markdown]	EN: Copies the traceback.txt file to the clipboard as Markdown for Discord.	ES: Copia el archivo traceback.txt al portapapeles como Markdown para Discord.
common.rpy:1159	[Ignore]	EN: Ignore	ES: Ignore
common.rpy:1191	[script]	EN: Parsing the script failed.	ES: Error al analizar el script.
definitions.rpy:19	[Eris,Linea]	EN: Eris and Linea	ES: Eris y Linea
screens.rpy:23	[Prefs]	EN: Prefs	ES: Prefs
screens.rpy:99	[Ren'Py]	EN: Made with {a=https://www.renpy.org/}Ren'Py{/a} [renpy.version_only].\n\n[renpy.license!t]	ES: Hecho con {a=https://www.renpy.org/}Ren'Py{/a} [renpy.version_only].\n\n[renpy.license!t]
screens.rpy:103	[PeriTune,DOVA,SYNDROME,ASOBEAT,MusMus,freesound,Pixabay,Nagumorizu,Sougetsu,PointyAux,misogi]	EN: Music and sound effects by: PeriTune, DOVA-SYNDROME, ASOBEAT, MusMus, freesound, Pixabay, Nagumorizu, Sougetsu-on, @Poin	ES: Música y efectos de sonido de: PeriTune, DOVA-SYNDROME, ASOBEAT, MusMus, freesound, Pixabay, Nagumorizu, Sougetsu-on, @PointyAux (X/Twitter), 禊-misogi-, y vario
screens.rpy:107	[renders,Koikatsu,CharaStudio]	EN: All character models and renders in this project were meticulously crafted using Koikatsu! and CharaStudio.	ES: Todos los modelos de personajes y los renders de este proyecto se crearon meticulosamente con Koikatsu! y CharaStudio.
screens.rpy:111	[Koikatsu]	EN: Special thanks to the amazing Koikatsu! community for their invaluable contributions. Their dedication and creativity ha	ES: Un agradecimiento especial a la increíble comunidad de Koikatsu! por sus inestimables contribuciones. Su dedicación y creatividad han enriquecido enormemente el
screens.rpy:167	[file,time]	EN: {#file_time}%B %d, %H:%M	ES: {#file_time}%B %d, %H:%M
screens.rpy:187	[page]	EN: {#auto_page}A	ES: {#auto_page}A
screens.rpy:191	[quick,page]	EN: {#quick_page}Q	ES: {#quick_page}Q
screens.rpy:235	[Forward]	EN: Auto-Forward Time	ES: Auto-Forward Tiempo
screens.rpy:267	[Gamepad]	EN: Gamepad	ES: Gamepad
screens.rpy:295	[Ctrl]	EN: Ctrl	ES: Ctrl
screens.rpy:355	[Rollback,Side]	EN: Mouse Wheel Up\nClick Rollback Side	ES: Rueda del ratón hacia arriba\nClic Rollback Side
screens.rpy:375	[Sticks]	EN: D-Pad, Sticks	ES: D-Pad, Sticks
script.rpy:13	[Active]	EN: Red catalyst: {color=#00ff00}Active.{/color}	ES: Catalizador rojo: {color=#00ff00}Active.{/color}
script.rpy:19	[Active]	EN: Green catalyst: {color=#00ff00}Active.{/color}	ES: Catalizador verde: {color=#00ff00}Active.{/color}
script.rpy:25	[Active]	EN: Blue catalyst: {color=#00ff00}Active.{/color}	ES: Catalizador azul: {color=#00ff00}Active.{/color}
script.rpy:31	[elemental]	EN: Elemental adaptability: {color=#00ff00}Very high{/color}.\nAdaptive genetic module: {color=#00ff00}Active{/color}. \nCur	ES: Adaptabilidad elemental: {color=#00ff00}Muy alta{/color}.\nAmódulo genético adaptativo: {color=#00ff00}Activo{/color}. \nCompatibilidad actual con catalizadores
script.rpy:97	[anything]	EN: I could not remember {i}anything...	ES: No podía recordar {i}anything ...
script.rpy:241	[Cluster]	EN: For now, please, call me {color=#fdae00}Cluster.	ES: Por ahora, por favor, llámame {color=#fdae00}Cluster.
script.rpy:253	[Panting]	EN: {i}*Panting*	ES: {i}*Panting*
script.rpy:265	[idea]	EN: I had no idea these facilities could go so deep into the ground. We have taken three elevators already.	ES: No tenía ni idea de que estas instalaciones pudieran adentrarse tanto en la tierra. Ya hemos cogido tres ascensores.
script.rpy:271	[Panting,Haah]	EN: {i}*Panting*{/i} Three??? {i}Haah... Haah...{/i} Just how much longer will this go on for? Why upon the stars would they	ES: {i}*Panting*{/i} Tres.. {i}Haah... Haah...{/i} ¿Cuánto tiempo más durará esto? ¿Por qué construirían tantos? ¡ES TAAAN MOLESTO!
script.rpy:277	[Panting,Haah]	EN: {i}*Panting* Haah...{/i} And this cold air makes it even more— {i}Haah...{/i} —difficult to breathe!	ES: {i}*Panting* Haah...{/i} Y este aire frío dificulta aún más - {i}Haah...{/i} - ¡la respiración!
script.rpy:289	[Panting,Haah]	EN: {i}*Panting*{/i} Hah? Why did you stop? {i}Haah...	ES: {i}*Panting*{/i} ¿Hah? ¿Por qué te detuviste? {i}Haah...
script.rpy:307	[Something]	EN: {i}Something strong...	ES: {i}Something fuerte...
script.rpy:313	[Haah,Lily,Silika]	EN: {i}Haah...{/i} Oh yeah? Well, {color=#216bff}Lily{/color} and {color=#78ffc4}Silika{/color} went looking in the other di	ES: {i}Haah...{/i} ¿Ah, sí? Bueno, {color=#216bff}Lily{/color} y {color=#78ffc4}Silika{/color} fueron a buscar en la otra dirección- {i}Haah...{/i} -así que vamos a
script.rpy:319	[Haah]	EN: Just let me— {i}Haah...{/i} —catch my breath first...	ES: Sólo déjame- {i}Haah...{/i} - recuperar el aliento primero...
script.rpy:325	[Haah]	EN: I'm about to faint— {i}Haah...{/i} —and you're not even sweating...	ES: Estoy a punto de desmayarme- {i}Haah...{/i} -y tú ni siquiera estás sudando...
script.rpy:337	[Haah]	EN: {i}Haah...{/i} Right...	ES: {i}Haah...{/i} Bien...
script.rpy:343	[Inhale]	EN: {i}*Inhale*	ES: {i}*Inhale*
script.rpy:367	[Cluster]	EN: ...Cluster?	ES: ...¿Cluster?
script.rpy:433	[place]	EN: It is quite empty, so I filled the voids in it with my own mind for now. But I'm sure this \"place\" will come in handy 	ES: Está bastante vacío, así que por ahora lo he llenado con mi propia mente. Pero estoy seguro de que este \"place\" te será útil a su debido tiempo.
script.rpy:499	[uncomfortable]	EN: —But it is quite {i}uncomfortable.{/i} I would not want to put you through that.	ES: -Pero es bastante {i}uncomfortable.{/i} No me gustaría hacerte pasar por eso.
script.rpy:571	[Something]	EN: Something is wrong...	ES: Something se equivoca...
script.rpy:679	[Wrong]	EN: |msg_Thinking_Normal|({i}Wrong...{/i})	ES: |msg_Thinking_Normal|({i}Wrong...{/i})
script.rpy:697	[proper]	EN: How about we find a more... {i}proper{/i} name for you?	ES: ¿Qué tal si encontramos un nombre más... {i}proper{/i} nombre para ti?
script.rpy:727	[cake]	EN: The pressure in the air builds, becoming unbearable, and my mouth floods with the taste of... {i}{color=#ff0000}cake?{/c	ES: La presión en el aire aumenta hasta hacerse insoportable y mi boca se inunda con el sabor de... {i}{color=#ff0000}cake?{/color}
script.rpy:739	[Something]	EN: |msg_Thinking_Exclamation3|{i}(Something is wrong. I should choose a different name.){/i}	ES: |msg_Thinking_Exclamation3|{i}(Something está mal. Debería elegir otro nombre.){/i}
script.rpy:847	[milking]	EN: Deploying unit to perform the procedure\nMachine designation: {font=fonts/unifont-all.ttf}Mana-milking Unit.	ES: Unidad de despliegue para realizar el procedimiento\nDenominación de la máquina: {font=fonts/unifont-all.ttf}Mana-milking Unidad.
script.rpy:967	[Giggle]	EN: {i}(Giggle).{/i} Do not worry — I am just messing with you, dear.	ES: {i}(Giggle).{/i} No te preocupes - sólo estoy jugando contigo, querida.
script.rpy:1063	[Haah]	EN: Haah.. it's gone...	ES: Haah .. se ha ido ...
script.rpy:1201	[active]	EN: It is a certain someone that, just like me, will follow you through all this. But \"she\" will be helping you in a more 	ES: Es un cierto alguien que, al igual que yo, te seguirá a través de todo esto. Pero \"she\" te ayudará de una manera más \"active\".
script.rpy:1237	[Haah]	EN: Haah~ The world has only become an even more hostile place, I am afraid.	ES: Haah~ Me temo que el mundo se ha convertido en un lugar aún más hostil.
script.rpy:1309	[similar]	EN: Go ahead, use it. The pad will recognize {i}you{/i} as \"her\" partner, forging a bond similar to the one we both now sh	ES: Adelante, úsalo. La almohadilla reconocerá a {i}you{/i} como compañero de \"her\", forjando un vínculo similar al que ambos compartimos ahora.
script.rpy:1333	[Cluster]	EN: Cluster synchronization complete.	ES: Sincronización Cluster completada.
script.rpy:1351	[Alert]	EN: {cps=25}{color=#ff0000}Alert.{/color} Unauthorised personnel—{nw}	ES: {cps=25}{color=#ff0000}Alert.{/color} Personal no autorizado-{nw}
script.rpy:1369	[Woah]	EN: Woah, that thing is awesome!	ES: ¡Woah, esa cosa es impresionante!
script.rpy:1477	[Cluster]	EN: Oh, yeah! This one has \"Cluster\" written on it!	ES: ¡Ah, sí! ¡Este tiene escrito \"Cluster\"!
script.rpy:1507	[goooood]	EN: This is going to be {i}goooood.	ES: Esto va a ser {i}goooood.
script.rpy:1519	[Linea]	EN: {i}The {color=#00BD36}Linea{/color} shall not hesitate to solicit your assistance, should she find it necessary~	ES: {i}La {color=#00BD36}Linea{/color} no dudará en solicitar su ayuda, si lo considera necesario~
script.rpy:1579	[material,Eris]	EN: There's a lot of material here, {color=#FF3200}Eris{/color}. This might take a while.	ES: Hay mucho material aquí, {color=#FF3200}Eris{/color}. Esto podría tomar un tiempo.
script.rpy:1693	[familiar]	EN: I walk up the stairs, feeling a familiar discomfort in my eyes.	ES: Subo las escaleras, sintiendo un malestar familiar en los ojos.
script.rpy:1717	[peculiar]	EN: I feel a peculiar and comfortable connection with her.	ES: Siento una conexión peculiar y cómoda con ella.
script.rpy:1753	[Clus]	EN: Clus—...ter...	ES: Clus-...ter...
script.rpy:1765	[Haah]	EN: Haah... Haah...	ES: Haah... Haah...
script.rpy:1801	[Linea]	EN: You seem to be having fun, {color=#00BD36}Linea{/color}. Did you find something interesting?	ES: Parece que te diviertes, {color=#00BD36}Linea{/color}. ¿Has encontrado algo interesante?
script.rpy:1813	[idea]	EN: Do I know what any of it means? No idea!	ES: ¿Sé lo que significa? Ni idea
script.rpy:1825	[Linea]	EN: Hmm. Well, have fun, Linea.	ES: Hmm. Bueno, diviértete, Linea.
script.rpy:1843	[Linea]	EN: H-hey, Linea?	ES: ¿Hola, Linea?
